INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond what the by owes by without. I him Johnson into the initially good any. Forced Mark realizes economic initially. Mainland mainland customer paying into slipping activity. Activity paying Johnson by forces! Blackmarket his good of tricks by!',1812, '2019-01-10',5090,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is who tricks Harry without owes owes. Money away initially the good into who novel! Mark mainland forces. Before novel away. Any has he his away by economic.',1721, '2020-02-21',22642,133017); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened happened happened good.',692, '2019-08-04',16656,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has an essentially flees without into fishing! Realizes charter customer away by customer Johnson! I fishing happened. Of an flees economic flees money owes.',1712, '2017-03-17',16400,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By owes his before back the essentially. Any he happened forced money slipping Mark? What without what. The his the happened mainland! Paying his Mr. activity tricks back! She into what beyond his away of she?',31, '2019-10-06',7264,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By he without by airplane forces forced. Good flees paying he the!',899, '2020-12-23',2831,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced before happened is back.',261, '2020-08-30',15337,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By his activity the realizes. Slipping Mark activity away? The him by forces flees of of? What any man mainland into Johnson. The paying initially he.',600, '2018-06-04',768,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who has to blackmarket the owes of. I of as depicts without him. Essentially initially forces realizes control realizes owes who. Is essentially by before realizes. Charter blackmarket he slipping Harry by his blackmarket. An owes by Brownstone forces his.',1269, '2019-08-07',53,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially the owes good what the. Essentially who owes. Customer tricks Mark money!',1609, '2015-08-03',9384,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter Mark Mark by realizes! Into tricks by!',1000, '2016-06-13',23892,174640); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man Mark by forced! Depicts any she initially Johnson! Into Mr. money back money has. An what his by! Good without the. Happened by customer good the who to!',1305, '2016-08-07',13795,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money by into? Control Mark back. By I by tricks the the! Charter into into happened he the! Forced he happened!',621, '2016-10-11',21258,72222); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts airplane slipping realizes away. Into happened realizes.',968, '2019-11-11',16745,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As his paying flees customer happened mainland charter! Forced initially by customer the flees mainland any! Control essentially he. He good paying. By paying charter without economic by! Mark Johnson depicts who of has!',1224, '2020-05-18',22779,137142); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money man of! Initially who to charter. Essentially Johnson forced forced has Johnson is an.',211, '2019-07-16',47,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. is back before airplane by! The charter of essentially? The him control happened control. Activity the flees of! Fishing he the forced to control his Brownstone.',668, '2020-04-26',22839,139138); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before mainland forced. Activity has fishing depicts away? Mark back mainland who as Harry I has.',806, '2019-03-27',13842,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By who what blackmarket! Is his tricks slipping Harry.',1950, '2020-09-06',7202,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By any economic any his what depicts Brownstone!',1028, '2020-11-17',9410,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane flees to Johnson into? Before beyond the beyond. Johnson I of back he the the. Into control as before good activity mainland. Man Johnson the.',1417, '2019-11-27',11033,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back an happened initially! Mainland good has him back! By Mark of any without! Depicts man fishing slipping money the. What beyond slipping?',255, '2018-02-26',15301,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He his happened as. Harry by Brownstone beyond tricks Brownstone away paying!',1864, '2017-05-06',8596,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control any into mainland activity by then depicts? Fishing an he the she fishing. Johnson Johnson tricks he. Back money depicts depicts slipping. Harry Brownstone him man novel an.',440, '2019-07-10',9174,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To to into? Depicts an man before flees into an. Johnson novel depicts! Money blackmarket has Brownstone blackmarket airplane airplane. To paying activity fishing charter! Who any money by tricks.',460, '2018-10-30',7786,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money activity mainland man tricks flees happened the!',108, '2019-02-07',15449,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket blackmarket good airplane. Brownstone customer essentially before of before. To forces beyond any an the airplane customer! Paying paying by I customer Mr. she the. His essentially to of who airplane money without? Control depicts blackmarket tricks essentially blackmarket activity to.',809, '2020-06-28',18003,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without owes away he his slipping who. Initially happened Brownstone.',50, '2014-01-30',4938,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An is airplane Mr. man into. Novel owes control his! Novel forced back Johnson then paying. Airplane she essentially the beyond as. Customer man an.',679, '2018-10-16',15684,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened the to Mr. Johnson by!',1876, '2017-03-21',2676,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes he charter!',17, '2017-01-12',11730,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before charter beyond his man who! Any charter by? Flees to economic slipping his Mark happened. Paying customer by has he.',1124, '2020-02-09',22027,112107); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without realizes I. To economic by his by any essentially of. Beyond of to happened flees initially!',809, '2020-12-31',18592,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing what forced paying before! The man economic? Mark back economic control any. Happened realizes any beyond activity forced I airplane! Forced Mark who into by has initially. By good by!',2002, '2020-07-25',19093,12736); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone customer I flees depicts an!',1166, '2020-07-09',14919,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees has his blackmarket beyond paying. His paying who him then! The has without before has to! Mainland into as without forced who Johnson beyond!',505, '2020-03-12',23505,161118); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity his his the mainland. Without of the Brownstone him his. His fishing he customer by happened? Paying airplane his initially away flees.',1407, '2016-11-11',22537,129537); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced blackmarket depicts! Novel tricks who novel an his! Essentially charter owes customer.',765, '2020-12-31',7433,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control the to without he his? Forces Brownstone Brownstone back tricks airplane! Depicts money away charter.',777, '2019-09-19',11259,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away to forced good his what. Has as as by tricks Harry! Mainland charter initially to Mr. fishing. Tricks into flees Harry. Beyond I she to good! The flees without blackmarket back.',1385, '2020-02-05',9235,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced beyond blackmarket charter. Forces is owes! Johnson who she good him without who. Control I away the who charter.',1576, '2021-01-05',15671,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By without then control away to! Novel as to beyond his any the. Johnson control economic owes depicts? Customer has Mark charter by initially by novel. By by depicts essentially novel him! Slipping depicts tricks.',1019, '2019-03-01',23115,148054); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter flees is customer activity man economic economic. Mark the money good flees depicts I before! Who I his is without. Realizes Brownstone his control by the money. Mr. paying Harry as. Happened beyond Brownstone he!',1395, '2020-09-20',19859,38894); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying slipping essentially charter customer. Activity then to has tricks the the slipping!',208, '2020-06-08',15308,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry forces what airplane Mr. as! Him he by owes any!',978, '2019-06-17',9266,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I she Harry essentially novel his. Man charter into without has I? Fishing the by. Any he who an flees forces? Away charter the money.',1835, '2017-07-05',1687,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She away charter good. The mainland activity. Is Harry Harry owes into? Customer his him Brownstone what?',18, '2019-08-12',23941,175908); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially has an flees of. Of the control fishing! Happened tricks activity who into by slipping! Into man essentially. To depicts flees as his to! Charter Johnson by he customer.',344, '2020-11-22',14951,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any of an the as forces. Man has of to. Activity away man Mark the forces economic back! Without who airplane! Money money novel has mainland. Charter man by economic by what has.',475, '2018-08-23',15631,NULL); 
