INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (1,'by1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (655,'Johnson1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (656,'happened2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (657,'paying3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (658,'into2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (658,'realizes3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (658,'Mr.6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (659,'into9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (659,'beyond7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'then4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'his6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'then7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'novel5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'his9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (660,'into3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (661,'essentially6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (661,'man7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (661,'is5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (662,'an8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (662,'fishing4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (663,'she7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (663,'customer6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (664,'fishing7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (664,'paying8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (664,'by5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (664,'any3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (664,'forced2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (665,'fishing4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (665,'customer8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (666,'by6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (666,'by8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (667,'Brownstone2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (667,'as1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (667,'into3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (668,'flees1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (669,'any9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (669,'happened5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (670,'he3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (671,'money5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (672,'his3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (673,'the9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (673,'before4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (674,'man8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (674,'she4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (675,'to6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (675,'good3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (676,'an7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (676,'mainland4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (676,'of1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (676,'charter2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (677,'Brownstone1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (677,'tricks2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (678,'who5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (678,'airplane6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (678,'initially9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (679,'she4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (680,'then1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (681,'has1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (681,'his5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (682,'initially5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (683,'beyond2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (684,'control7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (684,'into4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (685,'Brownstone5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (685,'Johnson9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (686,'without9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (686,'slipping6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (687,'who1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (688,'mainland3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (688,'economic7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (688,'forces5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (688,'paying1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (688,'him4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (689,'tricks4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (690,'Johnson3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (690,'blackmarket1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (690,'back6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (690,'back4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (691,'I2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (691,'airplane4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (691,'by1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (692,'airplane2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (692,'to5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (692,'what8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (693,'I8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (694,'Johnson7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (695,'man6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (695,'forces9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (695,'as3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (696,'by2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (696,'without1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (697,'initially8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (697,'airplane2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (698,'his8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (699,'to5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (699,'Johnson4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (699,'economic7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (699,'economic6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (699,'beyond2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (700,'economic8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (701,'Mr.8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (701,'an1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (701,'forced7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (701,'Johnson9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (702,'man4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (702,'without8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (702,'by3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (702,'forces2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'charter5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'economic2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'him6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'fishing1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'back9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (703,'who8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (704,'forced9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (705,'Johnson9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (705,'any4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (706,'flees5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (706,'customer4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'by8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'him9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'he3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'Mark7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'who2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (707,'happened6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (708,'by8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (708,'man9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (708,'away1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (709,'she9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (709,'without2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (710,'as8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (710,'an5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (711,'the3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (712,'of3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (713,'away3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (714,'he3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (714,'she6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (714,'by4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (715,'has1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (716,'good1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (716,'as6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (716,'an3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (716,'beyond8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (717,'of7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (718,'activity8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (719,'of6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (720,'Johnson3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (721,'realizes8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (721,'back7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (722,'paying9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (722,'before6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (722,'he7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (723,'happened6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (723,'into9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (724,'man8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (724,'Johnson4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (724,'man5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (725,'without8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (726,'Brownstone4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (727,'money6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (727,'flees4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (727,'realizes1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (727,'the8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (728,'mainland3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (728,'she6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (729,'customer5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (729,'she6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (730,'airplane9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (730,'Johnson1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (731,'blackmarket4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (731,'I6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (732,'blackmarket1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (733,'an7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (733,'he9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (733,'who5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (733,'he3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (734,'without8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (734,'forces1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (735,'he8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (736,'is1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'customer9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'initially4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'his5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'tricks3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'money1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (737,'paying7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (738,'Mr.2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (739,'Mark6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (739,'Johnson8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (739,'before4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (739,'flees7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'Harry5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'the3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'Mark4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'as1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'novel8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (740,'his6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (741,'is2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (741,'essentially6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (742,'by8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (742,'by4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (742,'the9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (743,'without8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (743,'Harry4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (743,'Brownstone3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (744,'by1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (745,'control7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (746,'him8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (747,'she6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (747,'airplane2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (747,'the3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (748,'Johnson3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (749,'depicts8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (749,'of6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (749,'man1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (750,'airplane3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (750,'flees9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (751,'charter2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (751,'has4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'money3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'is2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'the5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'by1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'before6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (752,'money9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (753,'paying1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (754,'novel7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (755,'airplane2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (756,'money5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (757,'is4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (757,'economic6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (758,'control9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (758,'Mark7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (758,'the3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (759,'forces8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (760,'happened1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (761,'to3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (762,'any7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (763,'he1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (764,'paying2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (764,'activity5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (765,'his4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (766,'depicts1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (767,'I6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (768,'then8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (769,'the9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (770,'forced3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (770,'by7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'without4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'fishing1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'by6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'he2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'has8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (771,'as3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (772,'blackmarket7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (773,'control4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (773,'charter7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (773,'him1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (774,'who7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (774,'realizes4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (774,'initially6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (775,'man7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (776,'man1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (777,'money9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (777,'airplane3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (778,'has6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (778,'depicts8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (779,'the7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (780,'the9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (780,'the8', FALSE); 
