INSERT INTO platnosci(id_konta, data, kwota) VALUES(1,'2017-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2019-12-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-01-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-02-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-03-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-04-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-05-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-06-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-07-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-08-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-09-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-10-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-11-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2020-12-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(244,'2021-01-20',43); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2014-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2014-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2014-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2014-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2015-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2016-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2017-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2018-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2019-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-01-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-02-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-03-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-04-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-05-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-06-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-07-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-08-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-09-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-10-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-11-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(245,'2020-12-19',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-03-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-04-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-05-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-06-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-07-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-08-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-09-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-10-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-11-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2020-12-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(246,'2021-01-02',60); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(247,'2020-08-27',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(247,'2020-09-27',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(247,'2020-10-27',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(247,'2020-11-27',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(247,'2020-12-27',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-01-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-02-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-03-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-04-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-05-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-06-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-07-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-08-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-09-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-10-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-11-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2019-12-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-01-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-02-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-03-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-04-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-05-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-06-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-07-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-08-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-09-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-10-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-11-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(248,'2020-12-05',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2016-11-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2016-12-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-01-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-02-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-03-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-04-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-05-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-06-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-07-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-08-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-09-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-10-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-11-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2017-12-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-01-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-02-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-03-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-04-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-05-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-06-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-07-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-08-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-09-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-10-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-11-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2018-12-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-01-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-02-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-03-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-04-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-05-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-06-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-07-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-08-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-09-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-10-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-11-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2019-12-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-01-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-02-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-03-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-04-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-05-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-06-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-07-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-08-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-09-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-10-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-11-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(249,'2020-12-05',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2013-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2013-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2013-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2014-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2015-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2016-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2017-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2018-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-06-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-07-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-08-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-09-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-10-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-11-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2019-12-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-01-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-02-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-03-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-04-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-05-24',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(250,'2020-06-24',34); 
