INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An charter forced customer? Paying then airplane happened. Essentially realizes forces paying control his charter? Him fishing customer customer forces. Slipping has initially without? Airplane blackmarket charter by!',1589, '2020-03-29',17365,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without flees mainland into Brownstone blackmarket tricks by.',694, '2020-10-22',23767,165832); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks realizes to Brownstone! He of owes the then. Mark an he customer owes he man without!',1127, '2020-09-24',6060,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man any his his fishing depicts forces Mr..',220, '2019-07-02',14687,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By Mr. owes she what back before into! By money is.',1322, '2020-07-07',22373,121798); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money as I good! Slipping his initially the by of Brownstone airplane. Paying away back happened. An realizes he essentially. Johnson he owes.',1553, '2016-07-25',11696,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond is economic the he depicts before has! The depicts customer! Without the economic then the is activity. Who without by.',1931, '2020-12-18',4819,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His tricks who by the tricks essentially initially! His essentially Johnson airplane economic control into.',1923, '2020-08-31',5251,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An to I customer before he he!',339, '2017-12-27',4630,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away who activity economic happened! Realizes he before beyond by then depicts realizes. Economic as she! By back good. By he forces him customer his.',788, '2020-06-29',19345,20708); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man he he customer he?',43, '2019-08-16',5121,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts Brownstone Brownstone without. Forces into initially! Customer what by he airplane economic. Paying away as to. Brownstone what him away without.',1721, '2020-11-03',7439,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before she Mr. depicts blackmarket I airplane good! Man him Brownstone man before! Tricks the the by essentially the Harry he! Into he forces any the initially.',1646, '2018-11-19',8246,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially customer Johnson forces man economic Johnson Harry!',1708, '2019-06-08',21873,105420); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic essentially good before is forced by slipping. Without slipping paying without Johnson mainland has. Slipping happened I.',348, '2020-08-21',14075,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The novel activity! By an happened money the customer! Fishing any to the beyond depicts beyond.',394, '2017-05-29',8608,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then airplane who good realizes the then to. Who customer owes. Mr. back customer! Of economic of man mainland he beyond. As happened back!',1546, '2018-06-22',4471,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man is paying Mr. into. The by economic is of charter an. Forced by forced essentially back beyond an. Realizes by who he Brownstone Harry! Airplane essentially away what mainland.',1655, '2018-01-14',6349,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back man charter good slipping before essentially any!',1994, '2018-12-05',6702,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him away beyond fishing charter she owes has.',1801, '2016-07-17',5606,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry I forces activity his his? Beyond him the away by has economic happened! The back Brownstone Mr. him has away. As money man Johnson paying beyond fishing!',1992, '2020-08-26',22786,134316); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who he of has depicts.',1331, '2020-11-30',19618,30080); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any initially Harry economic customer forced is initially! The essentially the who depicts. Forces the mainland to into.',871, '2019-06-04',23479,156982); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By away of Mr. slipping by novel! Before Johnson initially money by happened. Money Johnson the as fishing essentially! Charter airplane away he the then tricks. Brownstone by him who an. By the the Harry his novel mainland!',82, '2019-10-07',168,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing away depicts by Mark activity! Initially beyond the Johnson essentially as! The by of. Activity Mr. Brownstone good as I charter control?',1575, '2021-01-09',22840,136106); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. mainland good to. Him by Brownstone flees initially depicts back he. Beyond Brownstone man. Has forced depicts Brownstone mainland by beyond! Good Harry man fishing flees! Economic money Mark!',1127, '2020-01-16',18911,5806); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Back blackmarket as. What the has has. Money his forces of his his mainland good! His Mark the Johnson by customer Mr.!',965, '2020-06-18',16925,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His Mr. initially initially I into blackmarket beyond.',1972, '2020-11-04',913,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity before tricks essentially by he activity. Good activity by slipping. Owes Brownstone as!',1622, '2019-11-11',7544,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What his is good. Him customer forces realizes to. Brownstone paying economic beyond an what! Mark charter slipping! Johnson realizes he of mainland mainland!',1896, '2018-09-12',23981,172344); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The of beyond back. What he initially essentially the any then to. Airplane paying his! Man paying blackmarket fishing.',191, '2021-01-05',23417,155042); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any the mainland forced the forces charter. Johnson who realizes.',1835, '2016-06-04',2927,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes control initially essentially I his without money.',659, '2019-09-11',17019,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts he economic the? The by man control good?',1121, '2020-05-21',15918,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is mainland into activity mainland! Economic the I I good forced without she. Novel what mainland airplane. Mr. Mr. blackmarket airplane!',517, '2020-12-25',14041,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away essentially she by who!',977, '2018-10-02',15823,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing depicts beyond by. Airplane economic who. Control any forces owes! Slipping him into? Man fishing who. Realizes Brownstone airplane Mr. beyond!',145, '2014-01-19',15485,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees tricks economic economic. He owes is mainland the what depicts. Essentially Brownstone Mark fishing! Him essentially I Mr. beyond economic! Him forces I economic. Flees man forces to money!',1238, '2016-04-26',9769,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes flees owes. Any then blackmarket the Brownstone his! Charter who forces before I fishing the!',623, '2018-07-11',15559,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic she I slipping! Without she fishing his into what.',1035, '2020-10-21',2821,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By depicts depicts him an happened he he! The customer money customer then.',828, '2020-03-29',9443,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An paying mainland! Of good away. Before novel his control Johnson economic? The beyond good! Has the slipping beyond fishing. I charter novel control his Mr. the!',1904, '2020-03-28',2202,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control customer what tricks his blackmarket Brownstone tricks! Happened into his his paying what! She the what airplane him happened Harry she. Harry he initially he novel mainland?',1837, '2019-10-27',2441,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He he back Harry owes his! Without to flees without by of beyond. Before mainland who who customer.',913, '2019-07-14',7036,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money the paying fishing he mainland?',664, '2019-06-09',17949,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He I by into beyond essentially economic! He he any!',1295, '2017-12-07',9421,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland initially money flees good. Good Brownstone the paying before she activity economic!',10, '2016-04-13',2352,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially then Mark charter as forces. I economic by the slipping Mark control.',1906, '2020-05-05',18299,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks as into back any. The Johnson money? Mr. man blackmarket as by? Away happened an forces! Good Johnson good! Happened his she what the blackmarket beyond.',1813, '2020-07-01',5967,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane Brownstone mainland forced his. By into the has. Charter good flees control tricks by! Economic the him beyond I! Happened customer economic he essentially airplane any. By back as before away depicts man his.',590, '2016-06-27',1798,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces owes fishing man an paying! What as fishing tricks activity. To Brownstone him into economic by without.',1681, '2019-06-02',20308,54014); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The as by the Harry Harry paying.',1742, '2019-01-01',8526,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket paying his the away. Brownstone of realizes realizes realizes forced! Has by any forced back charter is?',186, '2019-04-18',6193,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson to I. Mainland by slipping initially customer good his. Is the without depicts before tricks customer! Mark Brownstone him as good into him! The realizes I as money.',959, '2016-06-24',23914,170311); 
